STN---,WBAN , YEARMODA,   TEMP, TEMP2 ,   DEWP, DEWP2 ,  SLP  , SLP2 ,  STP  , STP2 , VISIB, VISIB2 ,  WDSP,  WDSP2, MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
726580,14922, 20031223,   27.2,24,   19.1,24, 1017.0,24,  985.9,24,   9.9,24,  11.1,24,  15.9,  22.0,   35.1 ,  21.0 , 0.00G,  3.9, 001000,
726580,14922, 20031224,   18.4,24,   12.7,24, 1021.7,24,  989.9,24,   8.7,24,   3.6,24,   7.0, 999.9,   30.9 ,  10.0 , 0.00G,  3.9, 100000,
726580,14922, 20031225,   20.2,24,   14.3,24, 1019.7,24,  988.2,20,   8.8,24,   4.1,24,   8.0, 999.9,   32.0*,  12.2*, 0.00G,  3.9, 000000,
726580,14922, 20031226,   31.1,24,   22.6,24, 1018.9,24,  987.5,21,   9.9,24,   9.7,24,  14.0, 999.9,   39.0 ,  12.0 , 0.00G,  3.9, 000000,
726580,14922, 20031227,   39.0,24,   30.6,24, 1010.2,24,  979.6,24,   9.2,24,  12.1,24,  15.9,  23.9,   43.0 ,  26.2 , 0.00G,  1.2, 010000,
726580,14922, 20031228,   37.0,24,   27.3,24, 1002.5,24,  972.1,24,   9.5,24,  11.6,24,  21.0,  28.9,   43.0 ,  32.0 , 0.01G,999.9, 000000,
726580,14922, 20031229,   27.0,24,   20.4,24, 1009.2,24,  978.2,24,   8.0,24,   8.9,24,  12.0, 999.9,   33.1*,  21.2*, 0.00G,  1.2, 101000,
726580,14922, 20031230,   18.5,24,   12.7,24, 1013.7,24,  982.1,24,   9.1,24,   7.6,24,  14.0, 999.9,   28.9 ,  10.9 , 0.01G,  1.2, 101000,
726580,14922, 20031231,   19.2,24,    9.7,24, 1017.5,24,  986.0,24,   9.8,24,  10.9,24,  20.0,  26.0,   33.1 ,  10.0 , 0.00G,  1.2, 001000,
726580,14922, 20040101,   22.7,24,   14.9,24, 1018.9,24, 9999.9, 0,   9.4,24,   9.3,24,  15.0, 999.9,   33.8*,  14.0*, 0.00D,999.9, 110000,
726580,14922, 20040102,   28.9,24,   26.7,24, 1007.9,24, 9999.9, 0,   4.1,24,   6.2,24,  15.0, 999.9,   36.0 ,  17.1 , 0.00G,999.9, 110000,
726580,14922, 20040103,   18.2,24,    9.2,24, 1015.0,24, 9999.9, 0,   9.3,24,  12.1,24,  18.1,  27.0,   36.0 ,   9.0 , 0.00G,999.9, 100000,
726580,14922, 20040104,    8.2,24,   -3.3,24, 1026.8,24, 9999.9, 0,   9.9,24,   8.8,24,  12.0,  16.9,   19.0 ,   3.0 , 0.00G,999.9, 000000,
726580,14922, 20040105,   -0.3,24,  -10.3,24, 1031.5,24, 9999.9, 0,   7.9,24,  11.1,24,  15.9, 999.9,   10.0 ,  -6.0 , 0.00G,999.9, 001000,
726580,14922, 20040106,    1.9,24,   -8.4,24, 1027.4,24, 9999.9, 0,   9.7,24,  11.1,24,  18.1,  25.1,   12.0 ,  -5.1 , 0.00G,999.9, 001000,
726580,14922, 20040107,   10.2,24,    0.1,24, 1026.3,24, 9999.9, 0,   9.9,24,   5.4,24,  12.0, 999.9,   19.9 ,  -2.9 , 0.00G,999.9, 000000,
726580,14922, 20040108,   14.8,24,    4.8,24, 1025.5,24, 9999.9, 0,   9.9,24,   6.5,24,  10.1, 999.9,   19.9 ,   6.1 , 0.00G,999.9, 000000,
726580,14922, 20040109,   16.7,24,    7.2,24, 1032.5,24, 9999.9, 0,   9.9,24,   4.2,24,   8.9, 999.9,   21.0 ,   9.0 , 0.00G,999.9, 000000,
726580,14922, 20040110,   22.3,24,   14.1,24, 1028.6,24, 9999.9, 0,   7.7,24,   5.7,24,  10.1, 999.9,   28.0 ,  15.1 , 0.00G,999.9, 000000,
726580,14922, 20040111,   27.1,24,   22.8,24, 1012.8,24, 9999.9, 0,   4.4,24,   6.5,24,  12.0, 999.9,   36.0 ,  19.9 , 0.00G,999.9, 101000,
726580,14922, 20040112,   25.8,24,   19.6,24, 1019.4,24, 9999.9, 0,   8.2,24,  10.5,24,  19.0,  22.0,   36.0 ,  17.1 , 0.00G,999.9, 100000,
726580,14922, 20040113,   23.4,24,   13.0,24, 1026.8,24, 9999.9, 0,   9.8,24,   8.6,24,  17.1,  22.9,   33.1 ,  14.0 , 0.00G,999.9, 001000,
726580,14922, 20040114,   24.1,24,   13.8,24, 1015.2,24, 9999.9, 0,   9.4,24,  11.1,24,  22.0,  29.9,   34.0 ,  18.0 , 0.00G,999.9, 101000,
726580,14922, 20040115,   16.8,24,    8.4,24, 1020.9,24, 9999.9, 0,  10.0,24,   5.5,24,  12.0, 999.9,   34.0 ,  10.0 , 0.00G,999.9, 000000,
726580,14922, 20040116,   23.6,24,   15.1,24, 1016.8,24, 9999.9, 0,   9.7,24,  13.2,24,  15.9, 999.9,   28.9 ,  10.0 , 0.00G,999.9, 000000,
726580,14922, 20040117,   28.6,24,   20.1,24, 1014.9,24, 9999.9, 0,   7.5,24,   8.6,24,  20.0,  23.9,   34.0 ,  19.9 , 0.00G,999.9, 100000,
726580,14922, 20040118,    3.4,24,  -10.1,24, 1022.4,24, 9999.9, 0,   9.9,24,  14.2,24,  20.0,  28.9,   23.0*,  -6.0*, 0.00G,999.9, 000000,
726580,14922, 20040119,   -0.4,24,  -12.6,24, 1028.9,24, 9999.9, 0,   9.9,24,   6.1,24,  14.0,  15.9,    9.0*,  -5.8*, 0.00G,999.9, 000000,
726580,14922, 20040120,    9.7,24,    0.6,24, 1028.0,24, 9999.9, 0,   8.7,24,   5.6,24,   8.0, 999.9,   17.6*,   6.1*, 0.00G,999.9, 001000,
726580,14922, 20040121,   20.9,24,   12.2,24, 1015.7,24, 9999.9, 0,   9.4,24,  12.5,24,  25.1,  35.0,   30.0 ,   5.0 , 0.00G,999.9, 001000,
726580,14922, 20040122,   -4.6,24,  -17.8,24, 1026.7,24, 9999.9, 0,   9.9,24,  13.1,24,  22.9,  26.0,    3.2*,  -9.9*, 0.01G,999.9, 000000,
726580,14922, 20040123,    7.3,24,   -0.8,24, 1015.9,24, 9999.9, 0,   7.5,24,   8.2,24,  13.0,  14.0,   12.0 ,  -9.9 , 0.00G,  1.2, 101000,
726580,14922, 20040124,    8.2,24,    0.6,24, 1022.4,24, 9999.9, 0,   9.7,24,   5.6,24,  10.1, 999.9,   14.0 ,   1.0 , 0.04G,  1.2, 001000,
726580,14922, 20040125,   13.3,24,    1.6,24, 1020.3,24, 9999.9, 0,   9.9,24,  12.1,24,  18.1,  20.0,   18.0 ,   1.9 , 0.00G,  1.2, 000000,
726580,14922, 20040126,   17.7,24,   11.6,24, 1016.9,24, 9999.9, 0,   4.0,24,  10.0,24,  17.1,  23.9,   19.9 ,  10.9 , 0.02G,  3.9, 101000,
726580,14922, 20040127,   10.2,24,    4.4,24, 1017.4,24, 9999.9, 0,   6.8,24,  10.4,24,  15.0,  16.9,   19.9 ,   0.0 , 0.14G,  3.9, 101000,
726580,14922, 20040128,   -4.0,24,  -13.2,24, 1024.9,24, 9999.9, 0,   9.9,24,  11.7,24,  18.1,  21.0,    3.9*, -11.2*, 0.00G,  3.1, 001000,
726580,14922, 20040129,  -13.4,24,  -23.5,24, 1028.2,24, 9999.9, 0,   9.7,24,   8.4,24,  12.0, 999.9,   -8.0*, -16.6*, 0.00G,  3.1, 001000,
726580,14922, 20040130,  -14.5,24,  -24.5,24, 1027.3,24, 9999.9, 0,   9.9,24,   8.0,24,  10.1, 999.9,   -4.0 , -24.0 , 0.00G,  3.1, 000000,
726580,14922, 20040131,   -7.8,24,  -15.7,24, 1023.3,24, 9999.9, 0,   9.6,24,   4.0,24,   8.0, 999.9,    5.0 , -22.0 , 0.00G,  3.1, 001000,
726580,14922, 20040201,   10.3,24,    5.2,24, 1023.2,24, 9999.9, 0,   3.4,24,   6.8,24,  10.1, 999.9,   17.6*,   3.9*, 0.14G,  7.1, 101000,
726580,14922, 20040202,   19.3,24,   16.2,24, 1021.2,24, 9999.9, 0,   1.6,23,   5.8,24,  11.1,  21.0,   21.9*,  17.1*, 0.26G,  9.8, 101000,
726580,14922, 20040203,    5.9,24,   -4.1,24, 1022.8,24, 9999.9, 0,   9.1,24,  10.5,24,  14.0,  18.1,   21.9 ,  -5.1 , 0.21G, 11.0, 101000,
726580,14922, 20040204,   -2.9,24,  -11.0,24, 1032.3,24, 9999.9, 0,   9.0,24,   4.1,24,   8.9, 999.9,   10.9*, -11.2*, 0.00G,  9.8, 101000,
726580,14922, 20040205,   18.2,24,    8.9,24, 1030.2,24, 9999.9, 0,   9.5,24,   7.7,24,  11.1, 999.9,   26.1*,  10.9*, 0.00G,  9.8, 001000,
726580,14922, 20040206,   23.2,24,   17.9,24, 1019.2,24, 9999.9, 0,   6.2,24,   8.5,24,  13.0, 999.9,   27.0 ,  15.1 , 0.09G, 11.0, 101000,
726580,14922, 20040207,   17.1,24,   10.6,24, 1022.9,24, 9999.9, 0,   6.2,24,   7.3,24,  12.0, 999.9,   27.0 ,  10.0 , 0.02G, 11.8, 101000,
726580,14922, 20040208,   10.7,24,    4.0,24, 1022.8,24, 9999.9, 0,   9.7,24,   8.6,24,  14.0,  19.0,   25.0 ,   1.9 , 0.00D, 11.8, 001000,
726580,14922, 20040209,   20.5,24,   15.5,24, 1012.2,24, 9999.9, 0,   6.9,24,   8.7,24,  13.0,  19.0,   27.0 ,   1.9 , 0.03G, 11.0, 101000,
726580,14922, 20040210,   13.9,24,    6.9,24, 1018.6,24, 9999.9, 0,   9.3,24,   9.8,24,  17.1,  23.9,   27.0 ,   7.0 , 0.00G,  9.8, 001000,
726580,14922, 20040211,   18.6,24,   14.3,24, 1014.3,24, 9999.9, 0,   6.1,24,   6.6,24,  10.1, 999.9,   24.1 ,   7.0 , 0.02G, 11.0, 111000,
726580,14922, 20040212,   14.7,24,    8.9,24, 1027.2,24, 9999.9, 0,   8.1,24,   8.3,24,  12.0, 999.9,   24.1 ,   7.0 , 0.02G, 11.0, 101000,
726580,14922, 20040213,   13.8,24,    3.6,24, 1017.5,24, 9999.9, 0,   9.9,24,  10.3,24,  14.0,  20.0,   28.0 ,   6.1 , 0.00G,  9.8, 000000,
726580,14922, 20040214,   16.3,24,    4.7,24, 1020.2,24, 9999.9, 0,   9.8,24,   7.7,24,  13.0,  20.0,   28.0 ,   7.0 , 0.00G,  9.8, 000000,
726580,14922, 20040215,    3.3,24,  -13.0,24, 1031.4,24, 9999.9, 0,   9.9,24,   4.3,24,   8.9, 999.9,   19.9 ,  -5.1 , 0.00G,  9.8, 000000,
726580,14922, 20040216,   11.9,24,    0.4,24, 1028.9,24, 9999.9, 0,   9.7,24,   7.3,24,  12.0, 999.9,   24.1 ,  -4.0 , 0.00G,  9.8, 000000,
726580,14922, 20040217,   19.3,24,   11.7,24, 1030.0,24, 9999.9, 0,   7.4,24,   3.4,24,   6.0, 999.9,   28.0 ,   3.0 , 0.00G,  9.1, 101000,
726580,14922, 20040218,   29.8,24,   20.8,24, 1021.0,24, 9999.9, 0,   7.1,24,   7.0,24,  11.1,  15.0,   42.8*,  21.0*, 0.00G,  9.1, 000000,
726580,14922, 20040219,   35.5,24,   28.2,24, 1010.8,24, 9999.9, 0,   5.5,24,   6.1,24,  14.0, 999.9,   42.1 ,  21.2 , 0.00G,  7.1, 100000,
726580,14922, 20040220,   32.9,24,   30.2,24, 1002.9,24, 9999.9, 0,   2.8,24,   9.5,24,  15.0,  22.9,   39.0 ,  30.9 , 0.09G,  7.1, 111000,
726580,14922, 20040221,   32.5,24,   24.8,24, 1012.3,24, 9999.9, 0,   9.6,24,  10.2,24,  15.9,  20.0,   36.0 ,  30.0 , 0.06G,  5.9, 000000,
726580,14922, 20040222,   30.5,24,   26.0,24, 1016.8,24, 9999.9, 0,   6.0,24,   5.2,24,   8.0, 999.9,   36.0 ,  26.1 , 0.00G,  5.1, 111000,
726580,14922, 20040223,   34.2,24,   29.9,24, 1019.3,24, 9999.9, 0,   6.8,24,   6.8,24,  10.1,  16.9,   36.0 ,  26.2 , 0.08G,  5.1, 110000,
726580,14922, 20040224,   32.1,24,   25.3,24, 1027.3,24, 9999.9, 0,   8.5,24,   2.8,24,   8.9, 999.9,   37.9 ,  24.1 , 0.00G,  3.9, 100000,
726580,14922, 20040225,   31.3,24,   22.8,24, 1029.1,24, 9999.9, 0,   8.8,24,   7.0,24,  11.1, 999.9,   37.9 ,  24.1 , 0.00G,  3.9, 001000,
726580,14922, 20040226,   29.1,24,   23.1,24, 1026.0,24, 9999.9, 0,   5.5,24,   7.8,24,  14.0, 999.9,   37.9*,  21.2*, 0.00G,  3.9, 100000,
726580,14922, 20040227,   33.6,24,   25.1,24, 1024.8,24, 9999.9, 0,   7.1,24,  10.7,24,  20.0,  22.9,   39.9 ,  21.9 , 0.00G,  3.1, 000000,
726580,14922, 20040228,   37.6,24,   28.0,24, 1022.0,24, 9999.9, 0,   6.4,24,   7.9,24,  13.0, 999.9,   46.9 ,  29.1 , 0.00G,  3.1, 000000,
726580,14922, 20040229,   40.2,24,   32.2,24, 1016.6,24, 9999.9, 0,   6.6,24,   6.7,24,  11.1, 999.9,   48.0 ,  32.0 , 0.00D,999.9, 100000,
726580,14922, 20040301,   43.0,24,   37.9,24, 1005.1,24, 9999.9, 0,   5.1,24,  10.0,24,  13.0,  18.1,   48.0 ,  36.0 , 0.09G,999.9, 110000,
726580,14922, 20040302,   37.6,24,   33.2,24, 1013.7,24, 9999.9, 0,   7.7,24,   8.8,24,  11.1, 999.9,   44.1 ,  35.1 , 0.01G,999.9, 100000,
726580,14922, 20040303,   32.0,24,   27.1,24, 1024.3,24, 9999.9, 0,   7.6,24,   4.5,24,   8.0, 999.9,   39.0 ,  28.0 , 0.00G,999.9, 101000,
726580,14922, 20040304,   33.2,24,   28.8,24, 1018.7,24, 9999.9, 0,   7.6,24,   6.8,24,  12.0, 999.9,   37.9 ,  28.2 , 0.04G,999.9, 101000,
726580,14922, 20040305,   33.6,24,   29.7,24, 1006.2,24, 9999.9, 0,   5.0,24,  10.2,24,  14.0,  18.1,   37.9 ,  29.1 , 0.43G,  3.1, 111000,
726580,14922, 20040306,   30.9,24,   25.6,24, 1009.8,24, 9999.9, 0,   7.9,24,   6.1,24,  13.0, 999.9,   36.0 ,  25.0 , 0.16G,  2.0, 101000,
726580,14922, 20040307,   33.7,24,   25.7,24, 1012.1,24, 9999.9, 0,   9.1,24,  16.0,24,  25.1,  30.9,   36.0 ,  25.2 , 0.07G,  1.2, 111000,
726580,14922, 20040308,   27.2,24,   21.6,24, 1020.2,24, 9999.9, 0,   8.6,24,   7.0,24,  14.0,  22.0,   36.0 ,  21.0 , 0.00G,  2.0, 101000,
726580,14922, 20040309,   32.7,24,   25.5,24, 1023.8,24, 9999.9, 0,   8.1,24,   4.8,24,   8.9, 999.9,   43.0 ,  21.0 , 0.07G,  1.2, 101000,
726580,14922, 20040310,   38.2,24,   29.1,24, 1014.5,24, 9999.9, 0,   9.7,24,  11.8,24,  17.1,  23.9,   46.0 ,  24.3 , 0.00G,  1.2, 011000,
726580,14922, 20040311,   18.7,24,    7.4,24, 1017.3,24, 9999.9, 0,   9.0,24,  16.6,24,  24.1,  32.1,   46.0 ,   5.0 , 0.09G,999.9, 001000,
726580,14922, 20040312,   14.1,24,    1.0,24, 1026.8,24, 9999.9, 0,   9.9,24,   7.5,24,  15.0,  20.0,   32.0 ,   6.1 , 0.00G,999.9, 000000,
726580,14922, 20040313,   32.4,24,   20.9,24, 1017.0,24, 9999.9, 0,   9.9,24,  10.8,24,  19.0,  28.0,   44.6*,  26.1*, 0.00G,999.9, 010000,
726580,14922, 20040314,   33.6,24,   23.0,24, 1013.1,24, 9999.9, 0,   9.5,24,  18.1,24,  26.0,  35.0,   45.0 ,  27.1 , 0.15G,999.9, 001000,
726580,14922, 20040315,   28.2,24,   16.9,24, 1026.1,24, 9999.9, 0,   9.9,24,   9.3,24,  15.0,  20.0,   36.0 ,  21.9 , 0.00G,999.9, 000000,
726580,14922, 20040316,   29.1,24,   17.6,24, 1021.6,24, 9999.9, 0,   9.9,24,   7.8,24,  14.0,  16.9,   35.6*,  21.2*, 0.00G,999.9, 001000,
726580,14922, 20040317,   34.3,24,   27.9,24, 1011.1,24, 9999.9, 0,   5.8,24,   6.3,24,  10.1, 999.9,   44.1 ,  21.9 , 0.09G,  2.0, 101000,
726580,14922, 20040318,   37.4,24,   29.9,24, 1013.4,24, 9999.9, 0,   7.3,24,   6.0,24,  13.0,  18.1,   44.1 ,  30.2 , 0.04G,999.9, 111000,
726580,14922, 20040319,   38.2,24,   26.1,24, 1018.7,24, 9999.9, 0,   9.9,24,  10.3,24,  22.0,  29.9,   53.1 ,  30.0 , 0.01G,999.9, 011000,
726580,14922, 20040320,   41.2,24,   26.0,24, 1018.7,24, 9999.9, 0,   9.9,24,  15.8,24,  28.0,  35.9,   53.1 ,  28.0 , 0.00G,999.9, 010000,
726580,14922, 20040321,   24.2,24,   10.3,24, 1037.0,24, 9999.9, 0,   9.9,24,  12.1,24,  17.1,  22.9,   30.9*,  17.1*, 0.00G,999.9, 000000,
726580,14922, 20040322,   28.0,24,   11.2,24, 1030.3,24, 9999.9, 0,   9.9,24,   5.8,24,  13.0,  19.0,   44.1 ,  17.1 , 0.00G,999.9, 000000,
726580,14922, 20040323,   39.7,24,   23.7,24, 1019.8,24, 9999.9, 0,   9.9,24,   6.1,24,  11.1,  15.9,   51.1 ,  17.2 , 0.00G,999.9, 000000,
726580,14922, 20040324,   47.6,24,   34.8,24, 1011.9,24, 9999.9, 0,   7.8,24,   5.8,24,  10.1, 999.9,   66.0 ,  29.1 , 0.00G,999.9, 000000,
726580,14922, 20040325,   54.8,24,   49.5,24, 1012.6,24, 9999.9, 0,   4.9,24,   6.2,24,  13.0, 999.9,   66.0 ,  36.0 , 0.00G,999.9, 110010,
726580,14922, 20040326,   53.5,24,   45.2,24, 1018.6,24, 9999.9, 0,   6.1,24,   5.8,24,  11.1, 999.9,   66.0 ,  42.1 , 0.48G,999.9, 100000,
726580,14922, 20040327,   52.6,24,   47.2,24, 1018.0,24, 9999.9, 0,   4.6,24,  14.1,24,  18.1,  22.9,   66.0 ,  42.1 , 0.00G,999.9, 110000,
726580,14922, 20040328,   53.4,24,   47.8,24, 1007.2,24, 9999.9, 0,   8.5,24,  14.6,24,  21.0,  27.0,   62.1 ,  44.1 , 0.45G,999.9, 110000,
726580,14922, 20040329,   42.0,24,   31.0,24, 1014.7,24, 9999.9, 0,  10.0,24,  11.3,24,  17.1,  22.0,   46.0*,  37.4*, 0.02G,999.9, 011000,
726580,14922, 20040330,   34.9,24,   22.4,24, 1023.2,24, 9999.9, 0,   9.9,24,  10.1,24,  13.0,  18.1,   46.0 ,  32.0 , 0.00G,999.9, 000000,
726580,14922, 20040331,   36.3,24,   20.3,24, 1024.6,24, 9999.9, 0,   9.9,24,   5.3,24,  10.1,  15.0,   48.0 ,  24.1 , 0.00G,999.9, 000000,
726580,14922, 20040401,   40.5,24,   21.3,24, 1022.1,24, 9999.9, 0,   9.9,24,   5.9,24,   8.9,  14.0,   57.0 ,  25.2 , 0.00G,999.9, 000000,
726580,14922, 20040402,   45.0,24,   17.1,24, 1023.4,24, 9999.9, 0,   9.9,24,   5.6,24,  11.1, 999.9,   62.1 ,  27.1 , 0.00G,999.9, 000000,
726580,14922, 20040403,   47.7,24,   23.5,24, 1021.5,24, 9999.9, 0,   9.9,24,  13.0,24,  19.0,  26.0,   62.1 ,  29.1 , 0.00G,999.9, 000000,
726580,14922, 20040404,   40.2,24,   16.3,24, 1024.0,24, 9999.9, 0,   9.9,24,   6.2,24,  15.0,  21.0,   55.0 ,  28.9 , 0.00G,999.9, 000000,
726580,14922, 20040405,   49.2,24,   20.1,24, 1017.0,24, 9999.9, 0,   9.9,24,   9.9,24,  19.0,  25.1,   72.0 ,  29.1 , 0.00G,999.9, 000000,
726580,14922, 20040406,   59.2,24,   36.9,24, 1010.7,24, 9999.9, 0,   9.7,24,  10.0,24,  15.0,  25.1,   72.0 ,  35.1 , 0.00G,999.9, 010000,
726580,14922, 20040407,   54.8,24,   29.5,24, 1010.2,24, 9999.9, 0,   9.9,24,   6.4,24,  27.0,  35.0,   70.0 ,  42.1 , 0.00G,999.9, 000000,
726580,14922, 20040408,   46.8,24,   31.9,24, 1010.2,24, 9999.9, 0,   9.9,24,  15.7,24,  26.0,  29.9,   70.0 ,  37.0 , 0.00G,999.9, 000000,
726580,14922, 20040409,   40.9,24,   23.0,24, 1019.3,24, 9999.9, 0,   9.9,24,   7.2,24,  10.1,  16.9,   54.0 ,  34.0 , 0.00G,999.9, 010000,
726580,14922, 20040410,   35.3,24,   19.5,24, 1023.4,24, 9999.9, 0,   9.9,24,   9.2,24,  12.0,  21.0,   42.1*,  30.2*, 0.00G,999.9, 000000,
726580,14922, 20040411,   34.8,24,   15.7,24, 1023.0,24, 9999.9, 0,  10.0,24,   3.3,24,  11.1, 999.9,   42.8*,  24.8*, 0.00G,999.9, 000000,
726580,14922, 20040412,   37.7,24,   19.8,24, 1025.3,24, 9999.9, 0,   9.9,24,   4.4,24,  10.1, 999.9,   48.0 ,  25.2 , 0.00G,999.9, 000000,
726580,14922, 20040413,   42.8,24,   21.6,24, 1021.0,24, 9999.9, 0,   9.9,24,   3.3,24,  11.1,  15.9,   59.0 ,  28.2 , 0.00G,999.9, 000000,
726580,14922, 20040414,   53.4,24,   27.3,24, 1016.5,24, 9999.9, 0,   9.9,24,   4.5,24,  14.0,  15.0,   70.0 ,  29.1 , 0.00G,999.9, 000000,
726580,14922, 20040415,   58.7,24,   39.2,24, 1009.8,24, 9999.9, 0,   9.1,24,  11.2,24,  21.0,  26.0,   73.9 ,  41.0 , 0.00G,999.9, 010000,
726580,14922, 20040416,   61.5,24,   45.7,24, 1009.0,24, 9999.9, 0,   9.5,24,   6.3,24,  15.0,  18.1,   73.9 ,  46.0 , 0.00G,999.9, 000000,
726580,14922, 20040417,   59.4,24,   42.0,24, 1016.7,24, 9999.9, 0,   9.9,24,   7.3,24,  14.0,  18.1,   72.0 ,  45.0 , 0.00G,999.9, 000000,
726580,14922, 20040418,   69.6,24,   54.6,24, 1004.6,23, 9999.9, 0,   9.0,24,  15.7,24,  25.1,  36.9,   88.0*,  60.1*, 0.00G,999.9, 010010,
726580,14922, 20040419,   52.0,24,   46.0,24, 1010.5,24, 9999.9, 0,   9.0,24,  11.9,24,  25.1, 999.9,   81.0*,  42.8*, 1.08G,999.9, 110010,
726580,14922, 20040420,   48.8,24,   42.1,24, 1013.4,24, 9999.9, 0,   9.2,24,   9.9,24,  18.1,  25.1,   57.9 ,  43.0 , 0.04G,999.9, 110000,
726580,14922, 20040421,   46.1,24,   43.6,24, 1001.5,24, 9999.9, 0,   6.7,24,  10.3,24,  15.9, 999.9,   57.0 ,  39.0 , 0.41G,999.9, 110000,
726580,14922, 20040422,   47.0,24,   36.1,24, 1018.0,24, 9999.9, 0,   9.9,24,   5.6,24,  11.1, 999.9,   59.0 ,  34.0 , 0.14G,999.9, 000000,
726580,14922, 20040423,   53.3,24,   34.6,24, 1021.4,24, 9999.9, 0,  10.0,24,   6.0,24,  14.0,  19.0,   63.0 ,  34.0 , 0.00G,999.9, 000000,
726580,14922, 20040424,   49.4,24,   29.2,24, 1023.4,24, 9999.9, 0,   9.9,24,  10.5,24,  15.0,  18.1,   63.0 ,  39.0 , 0.00G,999.9, 010000,
726580,14922, 20040425,   47.9,24,   41.3,24, 1012.1,24, 9999.9, 0,   8.6,24,   9.6,24,  19.0,  28.0,   63.0 ,  39.0 , 0.42G,999.9, 110000,
726580,14922, 20040426,   48.5,24,   31.0,24, 1015.1,24, 9999.9, 0,   9.9,24,  16.0,24,  22.9,  34.0,   63.0 ,  39.9 , 0.01G,999.9, 000000,
726580,14922, 20040427,   43.8,24,   27.0,24, 1016.6,24, 9999.9, 0,   9.8,24,   8.8,24,  17.1,  20.0,   60.1 ,  33.1 , 0.00G,999.9, 000000,
726580,14922, 20040428,   64.6,24,   47.0,24,  997.8,24, 9999.9, 0,   9.9,24,  11.4,24,  18.1,  26.0,   91.0*,  50.0*, 0.00G,999.9, 000000,
726580,14922, 20040429,   61.6,24,   45.6,24, 1005.3,24, 9999.9, 0,   9.9,24,  12.6,24,  18.1,  25.1,   89.1*,  46.4*, 0.00G,999.9, 010000,
726580,14922, 20040430,   48.9,24,   36.0,24, 1018.4,24, 9999.9, 0,   9.9,24,   5.2,24,  11.1,  15.9,   60.1*,  44.1*, 0.00G,999.9, 000000,
726580,14922, 20040501,   48.1,24,   26.6,24, 1020.5,24, 9999.9, 0,   9.9,24,   6.9,24,  15.0, 999.9,   61.0 ,  37.0 , 0.00G,999.9, 000000,
726580,14922, 20040502,   47.9,24,   26.1,24, 1020.8,24, 9999.9, 0,   9.9,24,   7.6,24,  14.0,  16.9,   55.9 ,  37.0 , 0.00G,999.9, 000000,
726580,14922, 20040503,   47.9,24,   26.5,24, 1020.2,24, 9999.9, 0,   9.9,24,   7.9,24,  15.0,  19.0,   61.0 ,  37.0 , 0.00G,999.9, 000000,
726580,14922, 20040504,   56.8,24,   37.9,24, 1009.8,24, 9999.9, 0,   9.9,24,  11.1,24,  15.0,  22.9,   64.0 ,  37.0 , 0.00G,999.9, 000000,
726580,14922, 20040505,   55.4,24,   35.5,24, 1011.6,24, 9999.9, 0,   9.8,24,   7.4,24,  20.0,  32.1,   82.9 ,  39.9 , 0.00G,999.9, 010000,
726580,14922, 20040506,   68.0,24,   48.8,24, 1009.3,24, 9999.9, 0,   9.9,24,  10.5,24,  15.9,  20.0,   82.9*,  57.2*, 0.04G,999.9, 010010,
726580,14922, 20040507,   54.5,24,   30.1,24, 1023.6,24, 9999.9, 0,   9.9,24,  13.0,24,  19.0,  22.0,   72.0 ,  44.1 , 0.00G,999.9, 000000,
726580,14922, 20040508,   56.3,24,   44.8,24, 1016.8,24, 9999.9, 0,   9.9,24,   8.6,24,  15.0,  20.0,   70.0 ,  44.1 , 0.00G,999.9, 000000,
726580,14922, 20040509,   66.1,24,   59.1,24, 1009.6,24, 9999.9, 0,   7.5,24,   9.7,24,  15.9,  42.9,   88.0 ,  46.9 , 0.00G,999.9, 110010,
726580,14922, 20040510,   64.5,24,   55.6,24, 1011.5,24, 9999.9, 0,   9.2,24,   6.9,24,  14.0, 999.9,   72.0*,  60.1*, 0.62G,999.9, 110000,
726580,14922, 20040511,   64.0,24,   46.2,24, 1013.9,24, 9999.9, 0,   9.9,24,  11.1,24,  22.0,  28.0,   77.0 ,  53.1 , 0.00G,999.9, 000000,
726580,14922, 20040512,   68.8,24,   59.5,24, 1004.6,24, 9999.9, 0,   8.6,24,  12.1,24,  15.9,  25.1,   77.0 ,  53.1 , 0.00G,999.9, 110000,
726580,14922, 20040513,   46.0,24,   38.0,24, 1017.2,24, 9999.9, 0,   9.1,24,  10.0,24,  15.0,  18.1,   57.9*,  39.0*, 0.23G,999.9, 110000,
726580,14922, 20040514,   45.2,24,   31.3,24, 1021.6,24, 9999.9, 0,   9.9,24,   8.5,24,  13.0,  19.0,   54.0 ,  39.0 , 0.29G,999.9, 010000,
726580,14922, 20040515,   47.8,24,   32.5,24, 1024.7,24, 9999.9, 0,   9.9,24,   4.7,24,  11.1, 999.9,   59.0 ,  37.0 , 0.00G,999.9, 100000,
726580,14922, 20040516,   57.4,24,   44.6,24, 1019.7,24, 9999.9, 0,   9.9,24,   8.2,24,  17.1,  21.0,   71.1 ,  37.0 , 0.00G,999.9, 010000,
726580,14922, 20040517,   60.7,24,   53.7,24, 1011.9,24, 9999.9, 0,   8.8,24,  10.0,24,  17.1,  23.9,   71.1 ,  46.9 , 0.98G,999.9, 110010,
